trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
5	1	14.6136820316	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
6	1	21.5048098564	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
7	1	17.3965630531	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
8	1	17.1917948723	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
9	1	16.1066119671	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
10	1	17.685311079	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
1	1	15.8941881657	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
2	1	17.0658740997	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
3	1	16.4588050842	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
4	1	16.6873631477	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
5	1	16.747549057	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
6	1	14.0461750031	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
7	1	14.1235430241	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
8	1	27.8020319939	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
9	1	14.12449193	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
10	1	14.7632300854	35	2	6	3.27898550725	56.7207	3600.0	93.44	power	0.2	24	14
1	1	15.9672911167	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
2	1	15.3848590851	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
3	1	17.0945379734	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
4	1	16.2215948105	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
5	1	16.2116258144	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
6	1	14.2684669495	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
7	1	14.2897460461	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
8	1	15.3574898243	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
9	1	15.220938921	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
10	1	15.7575769424	36	2	6	3.36	56.7207	3600.0	94.84	power	0.2	25	14
1	1	13.5174460411	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
2	1	17.1405870914	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
3	1	14.8509972095	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
4	1	15.0685179234	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
5	1	15.0646829605	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
6	1	15.1060540676	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
7	1	17.7061901093	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
8	1	14.9070339203	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
9	1	15.6829919815	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
10	1	14.4521229267	38	2	7	3.44	56.7207	3600.0	92.3	power	0.2	26	14
1	1	16.7225601673	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
2	1	13.9453988075	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
3	1	15.381100893	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
4	1	16.1339979172	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
5	1	15.3715629578	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
6	1	15.0378038883	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
7	1	27.7098770142	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
8	1	18.175809145	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
9	1	15.6501119137	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
10	1	17.8807420731	40	2	7	3.51566951567	56.7207	3600.0	94.46	power	0.2	27	14
1	1	15.4550960064	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
2	1	16.1122500896	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
3	1	17.3758170605	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
4	1	13.9302871227	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
5	1	15.5822291374	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
6	1	15.5855610371	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
7	1	14.2624020576	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
8	1	20.7173500061	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
9	1	16.4018378258	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
10	1	15.5328509808	42	2	8	3.59259259259	56.7207	3600.0	95.72	power	0.2	28	14
1	1	17.7498168945	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
2	1	16.6468529701	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
3	1	14.5703837872	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
4	1	19.0752880573	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
5	1	17.1073498726	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
6	1	15.3157401085	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
7	1	16.1313300133	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
8	1	15.0609688759	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
9	1	16.4351451397	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
10	1	14.3551979065	44	2	8	3.66502463054	56.7207	3600.0	97.39	power	0.2	29	14
1	1	15.09375	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
2	1	15.5355651379	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
3	1	15.353427887	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
4	1	15.4245960712	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
5	1	15.9492368698	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
6	1	15.7292981148	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
7	1	17.0404629707	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
8	1	16.4544801712	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
9	1	17.2213101387	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
10	1	16.0832388401	46	2	8	3.70574712644	56.7207	3600.0	100.84	power	0.2	30	14
1	1	15.9042701721	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
2	1	19.8603320122	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
3	1	15.5014801025	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
4	1	16.1095349789	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
5	1	15.7898979187	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
6	1	16.3631801605	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
7	1	28.0467121601	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
8	1	17.5304870605	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
9	1	14.5121049881	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
10	1	15.7688450813	48	2	8	3.74193548387	56.7207	3600.0	103.97	power	0.2	31	14
1	1	18.4426009655	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
2	1	13.9895567894	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
3	1	21.7394471169	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
4	1	13.970154047	50	2	8	3.78225806452	56.7207	3600.0	105.93	power	0.2	32	14
