trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
4	1	331.42726779	7	2	4	2.0	56.7207	3600.0	47.72	power	0.1	7	14
5	1	520.997334003	7	3	5	2.28571428571	56.7207	3600.0	43.26	power	0.1	7	14
6	1	321.56648612	6	2	5	2.38095238095	56.7207	3600.0	44.29	power	0.1	7	14
7	1	477.014615059	7	3	4	2.0	56.7207	3600.0	46.15	power	0.1	7	14
8	1	526.065197945	7	3	4	2.0	56.7207	3600.0	46.25	power	0.1	7	14
9	1	444.296056032	6	3	5	2.38095238095	56.7207	3600.0	48.04	power	0.1	7	14
10	1	528.073579073	6	2	4	2.09523809524	56.7207	3600.0	49.26	power	0.1	7	14
1	1	920.949647903	8	4	5	2.42857142857	56.7207	3600.0	44.03	power	0.1	8	14
2	1	748.017976999	8	3	4	2.14285714286	56.7207	3600.0	44.76	power	0.1	8	14
3	1	585.649809122	8	3	5	2.28571428571	56.7207	3600.0	44.74	power	0.1	8	14
4	1	1147.00946403	7	5	5	2.42857142857	56.7207	3600.0	42.02	power	0.1	8	14
5	1	513.696355104	8	3	5	2.28571428571	56.7207	3600.0	48.6	power	0.1	8	14
6	1	757.526977062	7	5	6	2.71428571429	56.7207	3600.0	42.52	power	0.1	8	14
7	1	450.435558081	7	2	6	2.71428571429	56.7207	3600.0	46.62	power	0.1	8	14
8	1	1009.78736806	7	4	5	2.39285714286	56.7207	3600.0	44.66	power	0.1	8	14
9	1	703.341967106	8	3	4	2.10714285714	56.7207	3600.0	47.62	power	0.1	8	14
10	1	704.662680864	8	4	5	2.42857142857	56.7207	3600.0	45.96	power	0.1	8	14
1	1	710.273565054	9	3	6	2.55555555556	56.7207	3600.0	44.07	power	0.1	9	14
2	1	906.798288107	9	4	6	2.66666666667	56.7207	3600.0	45.89	power	0.1	9	14
3	1	879.203289032	8	2	5	2.55555555556	56.7207	3600.0	48.92	power	0.1	9	14
4	1	895.850628138	8	3	6	2.83333333333	56.7207	3600.0	45.29	power	0.1	9	14
5	1	1829.89926291	9	3	5	2.5	56.7207	3600.0	47.06	power	0.1	9	14
6	1	1296.59456205	8	3	7	3.05555555556	56.7207	3600.0	43.26	power	0.1	9	14
7	1	606.835981131	8	3	6	2.72222222222	56.7207	3600.0	45.28	power	0.1	9	14
8	1	664.796410084	8	2	5	2.72222222222	56.7207	3600.0	49.7	power	0.1	9	14
9	1	632.013898134	8	3	6	2.88888888889	56.7207	3600.0	44.73	power	0.1	9	14
10	1	967.522218943	8	2	5	2.66666666667	56.7207	3600.0	47.71	power	0.1	9	14
1	1	1595.61030102	12	3	5	2.37777777778	56.7207	3600.0	47.92	power	0.1	10	14
2	1	974.410364151	10	4	6	2.8	56.7207	3600.0	46.25	power	0.1	10	14
3	1	974.069847822	12	3	5	2.37777777778	56.7207	3600.0	48.16	power	0.1	10	14
4	1	1365.08259797	12	3	5	2.28888888889	56.7207	3600.0	47.7	power	0.1	10	14
5	1	1078.10419512	10	3	5	2.53333333333	56.7207	3600.0	47.62	power	0.1	10	14
6	1	1256.8397131	9	3	6	2.97777777778	56.7207	3600.0	47.96	power	0.1	10	14
7	1	1228.22245097	11	4	5	2.46666666667	56.7207	3600.0	48.7	power	0.1	10	14
8	1	1010.94334292	9	2	7	2.97777777778	56.7207	3600.0	49.6	power	0.1	10	14
9	1	1387.64492202	11	2	5	2.35555555556	56.7207	3600.0	49.86	power	0.1	10	14
10	1	1957.21507716	10	4	6	2.62222222222	56.7207	3600.0	48.49	power	0.1	10	14
1	1	1671.156358	11	5	9	3.70909090909	56.7207	3600.0	44.75	power	0.1	11	14
2	1	2275.596596	13	4	6	2.50909090909	56.7207	3600.0	48.71	power	0.1	11	14
3	1	3276.40528011	11	4	6	2.94545454545	56.7207	3600.0	49.98	power	0.1	11	14
4	1	1067.05953312	11	3	7	3.12727272727	56.7207	3600.0	46.15	power	0.1	11	14
5	1	1726.90919399	11	4	6	2.72727272727	56.7207	3600.0	48.34	power	0.1	11	14
6	1	1632.74590302	13	4	6	2.47272727273	56.7207	3600.0	48.07	power	0.1	11	14
7	1	2705.95523787	13	3	6	2.50909090909	56.7207	3600.0	49.66	power	0.1	11	14
8	1	2703.49866414	12	3	6	2.69090909091	56.7207	3600.0	48.99	power	0.1	11	14
9	1	2663.26011515	13	3	6	2.58181818182	56.7207	3600.0	49.5	power	0.1	11	14
10	1	2591.85894895	10	4	7	3.01818181818	56.7207	3600.0	48.3	power	0.1	11	14
1	1	3273.84653091	12	4	7	3.0	56.7207	3600.0	49.73	power	0.1	12	14
2	1	3489.02041507	12	3	7	3.22727272727	56.7207	3600.0	47.65	power	0.1	12	14
3	1	3776.26760817	13	5	7	3.09090909091	56.7207	3600.0	49.09	power	0.1	12	14
4	1	1515.6276238	11	4	7	3.36363636364	56.7207	3600.0	48.41	power	0.1	12	14
5	1	2148.20762086	12	4	7	3.19696969697	56.7207	3600.0	49.76	power	0.1	12	14
6	1	2816.13823509	11	4	7	3.28787878788	56.7207	3600.0	49.98	power	0.1	12	14
7	1	1909.27929807	13	3	8	3.09090909091	56.7207	3600.0	48.07	power	0.1	12	14
8	1	1548.23102713	12	4	7	3.22727272727	56.7207	3600.0	47.4	power	0.1	12	14
9	1	2501.93222284	15	3	6	2.63636363636	41.9991	3200.0	44.87	power	0.1	12	14
10	1	2874.03404498	13	6	8	3.34848484848	56.7207	3600.0	42.32	power	0.1	12	14
1	1	4216.08455014	14	4	8	3.28205128205	56.7207	3600.0	49.65	power	0.1	13	14
2	1	4725.95054793	14	5	7	2.94871794872	56.7207	3600.0	48.68	power	0.1	13	14
3	1	4461.09192109	13	4	7	3.23076923077	56.7207	3600.0	49.16	power	0.1	13	14
4	1	3228.24791098	14	4	6	2.82051282051	41.9991	3200.0	44.8	power	0.1	13	14
5	1	4117.58240008	13	4	9	3.66666666667	41.9991	3200.0	44.21	power	0.1	13	14
6	1	2322.42382312	13	3	7	3.20512820513	56.7207	3600.0	49.8	power	0.1	13	14
7	1	6028.13981986	13	5	7	3.12820512821	56.7207	3600.0	49.87	power	0.1	13	14
8	1	2969.55924177	15	4	7	3.02564102564	56.7207	3600.0	46.89	power	0.1	13	14
9	1	7138.40052295	14	5	7	3.10256410256	41.9991	3200.0	44.65	power	0.1	13	14
10	1	3367.07675886	12	3	9	3.66666666667	56.7207	3600.0	48.22	power	0.1	13	14
