trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
10	1	1564.87354207	13	5	10	4.02564102564	56.7207	3600.0	46.22	temp	0.2	13	14
1	cradle	1857.31279588	14	6	9	3.41025641026	41.9991	3200.0	44.1	temp	0.2	13	14
2	cradle	1893.87549591	13	4	8	3.35897435897	41.9991	3200.0	45.07	temp	0.2	13	14
3	cradle	1303.96706104	15	3	6	2.71794871795	41.9991	3200.0	49.67	temp	0.2	13	14
4	cradle	1153.91883707	12	4	8	3.51282051282	41.9991	3200.0	45.26	temp	0.2	13	14
5	cradle	800.547353983	12	5	9	3.66666666667	56.7207	3600.0	45.82	temp	0.2	13	14
6	cradle	1993.93391204	15	4	8	3.30769230769	41.9991	3200.0	45.36	temp	0.2	13	14
7	cradle	1419.38020301	13	3	8	3.46153846154	41.9991	3200.0	47.14	temp	0.2	13	14
8	cradle	352.215008974	12	4	11	4.30769230769	56.7207	3600.0	46.06	temp	0.2	13	14
9	cradle	2186.24254107	15	5	7	2.84615384615	41.9991	3200.0	45.46	temp	0.2	13	14
10	cradle	1148.83960199	12	3	10	3.97435897436	41.9991	3200.0	44.71	temp	0.2	13	14
1	3	377.870994091	12	4	10	4.02564102564	56.7207	3600.0	45.62	temp	0.1	13	14
2	3	416.312674999	14	4	9	3.38461538462	56.7207	3600.0	46.81	temp	0.1	13	14
3	3	738.438280821	14	3	8	3.25641025641	41.9991	3200.0	43.59	temp	0.1	13	14
4	3	971.108484983	14	5	7	3.05128205128	41.9991	3200.0	43.56	temp	0.1	13	14
5	3	588.746889114	15	5	8	3.38461538462	56.7207	3600.0	45.98	temp	0.1	13	14
6	3	1513.775424	14	4	7	3.05128205128	41.9991	3200.0	44.71	temp	0.1	13	14
7	3	677.064200878	14	6	8	3.10256410256	56.7207	3600.0	45.11	temp	0.1	13	14
8	3	540.919121027	12	5	11	4.28205128205	56.7207	3600.0	42.73	temp	0.1	13	14
9	3	1000.62199306	15	3	9	3.51282051282	41.9991	3200.0	43.9	temp	0.1	13	14
10	3	1107.39754295	13	7	9	3.5641025641	56.7207	3600.0	43.54	temp	0.1	13	14
1	2	892.757339954	13	7	7	3.33333333333	56.7207	3600.0	46.51	temp	0.1	13	14
2	2	1556.22460485	16	5	6	2.58974358974	41.9991	3200.0	43.63	temp	0.1	13	14
3	2	1157.04880404	12	4	8	3.74358974359	41.9991	3200.0	43.86	temp	0.1	13	14
4	2	680.246528149	13	4	9	3.76923076923	41.9991	3200.0	43.8	temp	0.1	13	14
5	2	1750.93743491	13	4	7	3.23076923077	41.9991	3200.0	43.73	temp	0.1	13	14
6	2	776.289965868	13	5	6	3.0	56.7207	3600.0	49.38	temp	0.1	13	14
7	2	513.241264105	12	6	11	4.28205128205	56.7207	3600.0	42.79	temp	0.1	13	14
8	2	675.008737087	14	4	8	3.33333333333	56.7207	3600.0	48.13	temp	0.1	13	14
9	2	599.819506884	12	5	11	4.53846153846	56.7207	3600.0	44.25	temp	0.1	13	14
10	2	557.657543898	12	5	10	3.97435897436	56.7207	3600.0	47.83	temp	0.1	13	14
1	1	845.511034966	12	4	11	4.35897435897	56.7207	3600.0	44.05	temp	0.1	13	14
2	1	1886.32613397	12	8	12	4.66666666667	56.7207	3600.0	42.6	temp	0.1	13	14
3	1	1324.06927013	13	5	11	4.23076923077	56.7207	3600.0	42.01	temp	0.1	13	14
4	1	1520.53820705	12	5	8	3.5641025641	56.7207	3600.0	44.91	temp	0.1	13	14
5	1	2259.50594211	12	9	12	4.66666666667	56.7207	3600.0	44.4	temp	0.1	13	14
6	1	1500.73450685	13	5	11	4.17948717949	56.7207	3600.0	43.58	temp	0.1	13	14
7	1	1608.74472094	12	6	11	4.35897435897	56.7207	3600.0	41.99	temp	0.1	13	14
8	1	2219.57728696	12	7	10	4.07692307692	56.7207	3600.0	45.14	temp	0.1	13	14
9	1	1297.31908488	13	4	10	3.84615384615	41.9991	3200.0	43.78	temp	0.1	13	14
10	1	2247.84683299	12	7	12	4.66666666667	56.7207	3600.0	42.01	temp	0.1	13	14
1	cradle	1021.68045282	16	4	6	2.69230769231	41.9991	3200.0	44.91	temp	0.1	13	14
2	cradle	467.044852972	15	4	9	3.51282051282	56.7207	3600.0	44.83	temp	0.1	13	14
3	cradle	550.194384813	12	4	10	4.02564102564	56.7207	3600.0	45.97	temp	0.1	13	14
4	cradle	1116.91694999	12	4	7	3.46153846154	41.9991	3200.0	44.93	temp	0.1	13	14
5	cradle	1401.13150501	15	4	6	2.71794871795	41.9991	3200.0	45.01	temp	0.1	13	14
6	cradle	688.595552921	12	5	9	3.84615384615	56.7207	3600.0	42.63	temp	0.1	13	14
7	cradle	493.692593098	13	4	10	4.05128205128	56.7207	3600.0	44.73	temp	0.1	13	14
8	cradle	1809.47281003	12	5	8	3.46153846154	41.9991	3200.0	44.88	temp	0.1	13	14
9	cradle	546.33109808	13	5	10	4.05128205128	56.7207	3600.0	44.11	temp	0.1	13	14
10	cradle	1154.70396304	14	4	8	3.28205128205	41.9991	3200.0	45.0	temp	0.1	13	14
1	3	2703.00244594	13	5	7	3.23076923077	41.9991	3200.0	45.17	power	0.2	13	14
2	3	1739.89997697	16	4	6	2.58974358974	41.9991	3200.0	47.26	power	0.2	13	14
3	3	1506.71317387	17	4	5	2.46153846154	41.9991	3200.0	49.28	power	0.2	13	14
4	3	1310.84187508	15	4	5	2.5641025641	41.9991	3200.0	47.86	power	0.2	13	14
5	3	1990.14607501	16	4	6	2.69230769231	41.9991	3200.0	48.04	power	0.2	13	14
6	3	1835.02290201	15	4	5	2.61538461538	41.9991	3200.0	47.91	power	0.2	13	14
7	3	2012.70831609	15	4	5	2.58974358974	41.9991	3200.0	49.09	power	0.2	13	14
8	3	2399.81606889	14	5	9	3.4358974359	56.7207	3600.0	49.65	power	0.2	13	14
9	3	1699.75011611	17	4	6	2.53846153846	41.9991	3200.0	49.84	power	0.2	13	14
10	3	1290.97393799	17	3	5	2.48717948718	37.8684	3000.0	47.92	power	0.2	13	14
1	2	1916.21822095	15	3	5	2.66666666667	37.8684	3000.0	48.4	power	0.2	13	14
2	2	1918.62988901	17	4	5	2.51282051282	41.9991	3200.0	49.35	power	0.2	13	14
3	2	1580.71216488	16	4	5	2.5641025641	41.9991	3200.0	47.16	power	0.2	13	14
4	2	1714.10136294	16	3	6	2.61538461538	41.9991	3200.0	49.36	power	0.2	13	14
5	2	2043.3509841	17	4	5	2.46153846154	41.9991	3200.0	49.03	power	0.2	13	14
6	2	1736.14770103	17	3	5	2.46153846154	37.8684	3000.0	49.85	power	0.2	13	14
