trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
9	3	74.5614230633	5	3	4	2.06666666667	56.7207	3600.0	44.88	network	0.1	6	14
10	3	76.5390617847	5	3	4	2.13333333333	56.7207	3600.0	41.6	network	0.1	6	14
1	2	117.999644041	5	3	4	2.06666666667	56.7207	3600.0	41.71	network	0.1	6	14
2	2	115.085499048	6	2	3	1.8	56.7207	3600.0	44.89	network	0.1	6	14
3	2	130.858197927	6	3	4	1.93333333333	56.7207	3600.0	41.98	network	0.1	6	14
4	2	131.88624692	6	3	3	1.8	56.7207	3600.0	43.4	network	0.1	6	14
5	2	104.615282059	5	2	4	2.06666666667	56.7207	3600.0	43.33	network	0.1	6	14
6	2	131.901425123	5	3	4	2.06666666667	56.7207	3600.0	41.78	network	0.1	6	14
7	2	118.553927898	6	3	4	1.86666666667	56.7207	3600.0	41.05	network	0.1	6	14
8	2	103.521903992	6	3	3	1.73333333333	56.7207	3600.0	42.62	network	0.1	6	14
9	2	143.126863003	5	4	5	2.33333333333	56.7207	3600.0	39.75	network	0.1	6	14
10	2	102.072866201	6	2	4	1.93333333333	56.7207	3600.0	43.16	network	0.1	6	14
1	1	143.838282824	5	2	4	2.13333333333	56.7207	3600.0	43.5	network	0.1	6	14
2	1	199.76134491	5	3	4	2.13333333333	56.7207	3600.0	41.44	network	0.1	6	14
3	1	200.061103106	5	3	3	1.86666666667	56.7207	3600.0	44.98	network	0.1	6	14
4	1	171.52828598	5	3	4	2.06666666667	56.7207	3600.0	42.22	network	0.1	6	14
5	1	183.85652113	5	4	4	2.06666666667	56.7207	3600.0	42.13	network	0.1	6	14
6	1	170.52758193	6	3	3	1.8	56.7207	3600.0	43.4	network	0.1	6	14
7	1	172.464041948	6	3	4	1.93333333333	56.7207	3600.0	42.23	network	0.1	6	14
8	1	198.856192112	6	4	4	1.86666666667	56.7207	3600.0	40.16	network	0.1	6	14
9	1	171.529578924	5	3	3	1.93333333333	56.7207	3600.0	44.21	network	0.1	6	14
10	1	171.189820051	5	3	4	2.06666666667	56.7207	3600.0	44.87	network	0.1	6	14
1	cradle	59.8643391132	5	2	5	2.33333333333	56.7207	3600.0	39.07	network	0.1	6	14
2	cradle	62.4384889603	5	2	5	2.33333333333	56.7207	3600.0	39.12	network	0.1	6	14
3	cradle	61.5561110973	7	3	3	1.66666666667	56.7207	3600.0	44.16	network	0.1	6	14
4	cradle	75.588201046	5	3	5	2.33333333333	56.7207	3600.0	39.13	network	0.1	6	14
5	cradle	61.8418178558	6	3	3	1.8	56.7207	3600.0	42.29	network	0.1	6	14
6	cradle	61.9499468803	5	2	5	2.33333333333	56.7207	3600.0	39.26	network	0.1	6	14
7	cradle	73.6219160557	7	3	3	1.66666666667	56.7207	3600.0	44.16	network	0.1	6	14
